-6.738281250000000000e+00,-5.384087562561035156e+00,6.000002622604370117e-01,2.113603986799716949e-02,6.813086569309234619e-03,-7.155943512916564941e-01,6.981629729270935059e-01
-4.882812500000000000e-01,1.683813476562500000e+01,6.000002622604370117e-01,4.707480780780315399e-03,1.900877431035041809e-02,7.214174270629882812e-01,6.922234892845153809e-01
6.933593750000000000e+00,-1.464334678649902344e+01,6.000001430511474609e-01,3.363111056387424469e-03,2.238214761018753052e-02,3.535822331905364990e-01,9.351295232772827148e-01
-5.566406250000000000e+00,2.023319482803344727e+00,6.000001430511474609e-01,5.968744400888681412e-03,-1.666939444839954376e-02,9.202943444252014160e-01,3.908257484436035156e-01
-4.003906250000000000e+00,1.189986228942871094e+01,6.000001430511474609e-01,1.326018478721380234e-02,-1.046171411871910095e-03,1.261121779680252075e-01,9.919267296791076660e-01
-8.789062500000000000e-01,-2.914952039718627930e+00,6.000002622604370117e-01,-1.314593362621963024e-03,6.196229718625545502e-03,-1.884713023900985718e-01,9.820582270622253418e-01
1.464843750000000000e+00,2.640603542327880859e+00,6.000001430511474609e-01,7.962404750287532806e-03,-1.516532152891159058e-02,-1.136822924017906189e-01,9.933695197105407715e-01
1.083984375000000000e+01,2.914952039718627930e+00,6.000001430511474609e-01,3.963241353631019592e-03,2.642449364066123962e-02,6.941614151000976562e-01,7.193232178688049316e-01
-3.222656250000000000e+00,4.766803741455078125e+00,6.000001430511474609e-01,1.790091581642627716e-02,1.042404770851135254e-02,3.047718107700347900e-01,9.522001147270202637e-01
6.152343750000000000e+00,-4.492455482482910156e+00,6.000001430511474609e-01,1.689232885837554932e-02,2.119990624487400055e-02,-1.224486157298088074e-01,9.921045303344726562e-01
-9.765625000000000000e-02,-1.004801082611083984e+01,6.000002622604370117e-01,-1.964634470641613007e-02,9.792227298021316528e-03,-6.653605103492736816e-01,7.461993098258972168e-01
-3.076171875000000000e+00,-1.714677661657333374e-01,6.000001430511474609e-01,-2.713555656373500824e-02,3.559794276952743530e-02,4.057074785232543945e-01,9.129062891006469727e-01
-4.638671875000000000e+00,-1.498628234863281250e+01,6.000001430511474609e-01,-1.036594249308109283e-02,2.303820848464965820e-02,-5.303809046745300293e-01,8.473829627037048340e-01
1.098632812500000000e+01,-6.961591243743896484e+00,6.000002622604370117e-01,3.077402897179126740e-02,9.119695052504539490e-03,-6.509246826171875000e-01,7.584635019302368164e-01
-1.513671875000000000e+00,9.705075263977050781e+00,6.000001430511474609e-01,-8.626504801213741302e-03,-6.878991611301898956e-03,1.080675050616264343e-01,9.940822720527648926e-01
3.955078125000000000e+00,4.458161890506744385e-01,6.000001430511474609e-01,-5.335731897503137589e-03,8.557778783142566681e-03,-6.711032986640930176e-01,7.412953376770019531e-01
2.392578125000000000e+00,-1.436899852752685547e+01,6.000001430511474609e-01,-1.579464599490165710e-02,2.183655463159084320e-02,8.517230302095413208e-02,9.960017204284667969e-01
1.176757812500000000e+01,-1.354595279693603516e+01,6.000002622604370117e-01,1.808224187698215246e-04,-1.728747040033340454e-02,3.126429419353371486e-06,9.998505711555480957e-01
-7.324218750000000000e-01,3.120713233947753906e+00,6.000002622604370117e-01,1.150115020573139191e-02,3.040939942002296448e-02,-8.625992536544799805e-01,5.048422217369079590e-01
-4.248046875000000000e+00,-1.817558288574218750e+00,6.000001430511474609e-01,2.373492345213890076e-03,3.105546534061431885e-02,-6.617262363433837891e-01,7.490983009338378906e-01
-1.123046875000000000e+00,-1.663237190246582031e+01,6.000002622604370117e-01,-8.854291401803493500e-03,1.743599958717823029e-02,8.973091840744018555e-01,4.409691691398620605e-01
7.470703125000000000e+00,-3.669409990310668945e+00,6.000001430511474609e-01,2.900221152231097221e-04,-1.523115439340472221e-03,2.632337212562561035e-01,9.647309184074401855e-01
2.783203125000000000e+00,-1.200274348258972168e+00,6.000001430511474609e-01,1.469950564205646515e-02,8.612756617367267609e-03,2.124478965997695923e-01,9.770238399505615234e-01
5.908203125000000000e+00,-1.601508903503417969e+01,6.000002622604370117e-01,-3.406936302781105042e-03,4.631565418094396591e-03,9.515129923820495605e-01,3.075547814369201660e-01
-6.591796875000000000e+00,6.515774726867675781e-01,6.000001430511474609e-01,2.129538916051387787e-04,1.475803740322589874e-02,9.534653425216674805e-01,3.011411726474761963e-01
6.494140625000000000e+00,-8.607681274414062500e+00,6.000001430511474609e-01,-2.233199775218963623e-02,5.075367167592048645e-03,-6.276547908782958984e-01,7.781549096107482910e-01
-1.318359375000000000e+00,1.474622726440429688e+00,6.000002622604370117e-01,2.038024365901947021e-02,-7.945593446493148804e-03,-6.200807690620422363e-01,7.842330336570739746e-01
1.025390625000000000e+00,7.030178070068359375e+00,6.000001430511474609e-01,-1.604177802801132202e-02,1.289981510490179062e-02,2.898721992969512939e-01,9.568440318107604980e-01
1.040039062500000000e+01,-5.315500736236572266e+00,6.000001430511474609e-01,-4.077543970197439194e-03,-1.517075672745704651e-02,9.986527562141418457e-01,4.945506900548934937e-02
-2.099609375000000000e+00,1.135116577148437500e+01,6.000002622604370117e-01,-3.451327979564666748e-02,2.196359634399414062e-02,5.796737074851989746e-01,8.138211369514465332e-01
5.712890625000000000e+00,2.091906785964965820e+00,6.000001430511474609e-01,8.116614073514938354e-03,1.143843028694391251e-02,2.866561524569988251e-02,9.994906783103942871e-01
-2.490234375000000000e+00,6.412894248962402344e+00,6.000002622604370117e-01,-2.875952236354351044e-02,2.661306038498878479e-02,6.073568463325500488e-01,7.934622168540954590e-01
-4.052734375000000000e+00,-8.401920318603515625e+00,6.000001430511474609e-01,7.845791988074779510e-03,-1.824900507926940918e-02,-9.991997480392456055e-01,3.471569716930389404e-02
1.157226562500000000e+01,-2.754915237426757812e+00,6.000002622604370117e-01,-1.819288171827793121e-02,1.831686124205589294e-02,6.707631945610046387e-01,7.412220835685729980e-01
-9.277343750000000000e-01,1.391175079345703125e+01,6.000001430511474609e-01,1.145022548735141754e-02,2.080201916396617889e-02,-8.340646624565124512e-01,5.511554479598999023e-01
-4.833984375000000000e+00,-9.030635356903076172e-01,6.000001430511474609e-01,9.289192035794258118e-03,1.878278888761997223e-02,5.351650714874267578e-01,8.444876074790954590e-01
2.978515625000000000e+00,-1.016232299804687500e+01,6.000001430511474609e-01,-1.926324330270290375e-02,1.085509732365608215e-02,-2.343310415744781494e-01,9.719054102897644043e-01
